#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 7915, 1,    11.30, 5,   coast,  -10.02,  88022.00, 1171.37,  991.35,   25.06, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    11.31, 5,   coast,  -10.03,  88016.00, 1171.93,  991.91,   24.97, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.32, 5,   coast,  -10.04,  88018.00, 1171.75,  991.73,   24.87, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.33, 5,   coast,  -10.05,  88012.00, 1172.31,  992.29,   24.77, 24.1, 8.85, 0.00, 8.79
6, 7915, 1,    11.34, 5,   coast,  -10.06,  88012.00, 1172.31,  992.29,   24.67, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    11.35, 5,   coast,  -10.07,  88010.00, 1172.49,  992.47,   24.57, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.36, 5,   coast,  -10.09,  88006.00, 1172.87,  992.85,   24.47, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.37, 5,   coast,  -10.10,  88001.00, 1173.33,  993.31,   24.37, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.38, 5,   coast,  -10.12,  88003.00, 1173.15,  993.13,   24.27, 24.1, 8.88, 0.00, 8.81
6, 7915, 1,    11.39, 5,   coast,  -10.13,  87999.00, 1173.52,  993.50,   24.17, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.40, 5,   coast,  -10.15,  87999.00, 1173.52,  993.50,   24.07, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    11.41, 5,   coast,  -10.16,  87990.00, 1174.36,  994.34,   23.97, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.42, 5,   coast,  -10.18,  87987.00, 1174.64,  994.62,   23.87, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.43, 5,   coast,  -10.20,  87988.00, 1174.55,  994.53,   23.77, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.44, 5,   coast,  -10.22,  87990.00, 1174.36,  994.34,   23.67, 24.1, 8.85, 0.00, 8.78
6, 7915, 1,    11.45, 5,   coast,  -10.24,  87990.00, 1174.36,  994.34,   23.58, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    11.46, 5,   coast,  -10.26,  87985.00, 1174.83,  994.81,   23.48, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.47, 5,   coast,  -10.28,  87976.00, 1175.67,  995.65,   23.38, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.48, 5,   coast,  -10.30,  87977.00, 1175.57,  995.55,   23.28, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    11.49, 5,   coast,  -10.32,  87972.00, 1176.04,  996.02,   23.18, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.50, 5,   coast,  -10.34,  87968.00, 1176.41,  996.39,   23.08, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    11.51, 5,   coast,  -10.36,  87970.00, 1176.23,  996.21,   22.98, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.52, 5,   coast,  -10.38,  87971.00, 1176.13,  996.11,   22.88, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    11.53, 5,   coast,  -10.40,  87972.00, 1176.04,  996.02,   22.78, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.54, 5,   coast,  -10.43,  87962.00, 1176.97,  996.95,   22.68, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.55, 5,   coast,  -10.45,  87955.00, 1177.63,  997.61,   22.58, 24.1, 8.84, 0.00, 8.79
6, 7915, 1,    11.56, 5,   coast,  -10.47,  87955.00, 1177.63,  997.61,   22.48, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    11.57, 5,   coast,  -10.49,  87964.00, 1176.79,  996.77,   22.38, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.58, 5,   coast,  -10.51,  87956.00, 1177.53,  997.51,   22.29, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.59, 5,   coast,  -10.54,  87954.00, 1177.72,  997.70,   22.19, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.60, 5,   coast,  -10.56,  87951.00, 1178.00,  997.98,   22.09, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.61, 5,   coast,  -10.58,  87949.00, 1178.19,  998.17,   21.99, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.62, 5,   coast,  -10.60,  87945.00, 1178.56,  998.54,   21.89, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.63, 5,   coast,  -10.62,  87939.00, 1179.12,  999.10,   21.79, 24.1, 8.87, 0.00, 8.84
6, 7915, 1,    11.64, 5,   coast,  -10.64,  87937.00, 1179.31,  999.29,   21.67, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.65, 5,   coast,  -10.66,  87936.00, 1179.40,  999.38,   21.55, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    11.66, 5,   coast,  -10.68,  87937.00, 1179.31,  999.29,   21.43, 24.1, 8.84, 0.00, 8.78
6, 7915, 1,    11.67, 5,   coast,  -10.69,  87937.00, 1179.31,  999.29,   21.27, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    11.68, 5,   coast,  -10.71,  87935.00, 1179.49,  999.47,   21.11, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.69, 5,   coast,  -10.73,  87928.00, 1180.15, 1000.13,   21.01, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.70, 5,   coast,  -10.74,  87926.00, 1180.33, 1000.31,   20.90, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    11.71, 5,   coast,  -10.76,  87924.00, 1180.52, 1000.50,   20.80, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.72, 5,   coast,  -10.77,  87921.00, 1180.80, 1000.78,   20.69, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.73, 5,   coast,  -10.78,  87917.00, 1181.17, 1001.15,   20.59, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.74, 5,   coast,  -10.79,  87917.00, 1181.17, 1001.15,   20.48, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.75, 5,   coast,  -10.80,  87913.00, 1181.55, 1001.53,   20.37, 24.1, 8.90, 0.00, 8.82
6, 7915, 1,    11.76, 5,   coast,  -10.81,  87909.00, 1181.92, 1001.90,   20.27, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.77, 5,   coast,  -10.82,  87908.00, 1182.01, 1001.99,   20.16, 24.1, 8.85, 0.00, 8.79
6, 7915, 1,    11.78, 5,   coast,  -10.83,  87908.00, 1182.01, 1001.99,   20.05, 24.1, 8.85, 0.00, 8.85
6, 7915, 1,    11.79, 5,   coast,  -10.84,  87915.00, 1181.36, 1001.34,   19.95, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.80, 5,   coast,  -10.84,  87905.00, 1182.29, 1002.27,   19.84, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.81, 5,   coast,  -10.85,  87898.00, 1182.95, 1002.93,   19.73, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    11.82, 5,   coast,  -10.85,  87897.00, 1183.04, 1003.02,   19.62, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.83, 5,   coast,  -10.86,  87897.00, 1183.04, 1003.02,   19.51, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.84, 5,   coast,  -10.86,  87892.00, 1183.51, 1003.49,   19.41, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.85, 5,   coast,  -10.86,  87892.00, 1183.51, 1003.49,   19.30, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    11.86, 5,   coast,  -10.86,  87888.00, 1183.88, 1003.86,   19.19, 24.1, 8.90, 0.00, 8.82
6, 7915, 1,    11.87, 5,   coast,  -10.86,  87889.00, 1183.79, 1003.77,   19.08, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.88, 5,   coast,  -10.86,  87894.00, 1183.32, 1003.30,   18.98, 24.1, 8.85, 0.00, 8.79
6, 7915, 1,    11.89, 5,   coast,  -10.86,  87894.00, 1183.32, 1003.30,   18.87, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    11.90, 5,   coast,  -10.86,  87884.00, 1184.26, 1004.24,   18.76, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.91, 5,   coast,  -10.86,  87876.00, 1185.00, 1004.98,   18.65, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.92, 5,   coast,  -10.85,  87880.00, 1184.63, 1004.61,   18.54, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    11.93, 5,   coast,  -10.85,  87874.00, 1185.19, 1005.17,   18.43, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.94, 5,   coast,  -10.85,  87874.00, 1185.19, 1005.17,   18.32, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    11.95, 5,   coast,  -10.84,  87872.00, 1185.38, 1005.36,   18.21, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.96, 5,   coast,  -10.84,  87873.00, 1185.28, 1005.26,   18.11, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    11.97, 5,   coast,  -10.83,  87868.00, 1185.75, 1005.73,   18.00, 24.1, 8.90, 0.00, 8.82
6, 7915, 1,    11.98, 5,   coast,  -10.82,  87868.00, 1185.75, 1005.73,   17.89, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    11.99, 5,   coast,  -10.82,  87863.00, 1186.22, 1006.20,   17.78, 24.1, 8.85, 0.00, 8.78
6, 7915, 1,    12.00, 5,   coast,  -10.81,  87863.00, 1186.22, 1006.20,   17.67, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    12.01, 5,   coast,  -10.80,  87861.00, 1186.40, 1006.38,   17.56, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.02, 5,   coast,  -10.80,  87852.00, 1187.25, 1007.23,   17.45, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.03, 5,   coast,  -10.79,  87858.00, 1186.68, 1006.66,   17.34, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.04, 5,   coast,  -10.78,  87853.00, 1187.15, 1007.13,   17.23, 24.1, 8.88, 0.00, 8.81
6, 7915, 1,    12.05, 5,   coast,  -10.77,  87849.00, 1187.53, 1007.51,   17.12, 24.1, 8.87, 0.00, 8.84
6, 7915, 1,    12.06, 5,   coast,  -10.76,  87845.00, 1187.90, 1007.88,   17.01, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.07, 5,   coast,  -10.76,  87848.00, 1187.62, 1007.60,   16.90, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.08, 5,   coast,  -10.75,  87844.00, 1187.99, 1007.97,   16.79, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.09, 5,   coast,  -10.74,  87843.00, 1188.09, 1008.07,   16.68, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.10, 5,   coast,  -10.73,  87844.00, 1187.99, 1007.97,   16.57, 24.1, 8.85, 0.00, 8.79
6, 7915, 1,    12.11, 5,   coast,  -10.72,  87844.00, 1187.99, 1007.97,   16.46, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    12.12, 5,   coast,  -10.71,  87846.00, 1187.81, 1007.79,   16.35, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.13, 5,   coast,  -10.70,  87843.00, 1188.09, 1008.07,   16.24, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.14, 5,   coast,  -10.70,  87835.00, 1188.83, 1008.81,   16.14, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.15, 5,   coast,  -10.69,  87834.00, 1188.93, 1008.91,   16.04, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.16, 5,   coast,  -10.68,  87835.00, 1188.83, 1008.81,   15.93, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.17, 5,   coast,  -10.67,  87828.00, 1189.49, 1009.47,   15.83, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.18, 5,   coast,  -10.66,  87828.00, 1189.49, 1009.47,   15.72, 24.1, 8.87, 0.00, 8.84
6, 7915, 1,    12.19, 5,   coast,  -10.65,  87824.00, 1189.86, 1009.84,   15.62, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.20, 5,   coast,  -10.64,  87829.00, 1189.39, 1009.37,   15.51, 24.1, 8.87, 0.00, 8.84
6, 7915, 1,    12.21, 5,   coast,  -10.63,  87823.00, 1189.96, 1009.94,   15.41, 24.1, 8.85, 0.00, 8.79
6, 7915, 1,    12.22, 5,   coast,  -10.62,  87823.00, 1189.96, 1009.94,   15.30, 24.1, 8.85, 0.00, 8.85
6, 7915, 1,    12.23, 5,   coast,  -10.62,  87821.00, 1190.14, 1010.12,   15.20, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.24, 5,   coast,  -10.60,  87824.00, 1189.86, 1009.84,   15.10, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.25, 5,   coast,  -10.59,  87810.00, 1191.17, 1011.15,   14.99, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.26, 5,   coast,  -10.58,  87815.00, 1190.70, 1010.68,   14.89, 24.1, 8.88, 0.00, 8.81
6, 7915, 1,    12.27, 5,   coast,  -10.57,  87818.00, 1190.42, 1010.40,   14.79, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.28, 5,   coast,  -10.56,  87812.00, 1190.98, 1010.96,   14.69, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.29, 5,   coast,  -10.55,  87812.00, 1190.98, 1010.96,   14.56, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.30, 5,   coast,  -10.54,  87807.00, 1191.45, 1011.43,   14.45, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.31, 5,   coast,  -10.53,  87805.00, 1191.64, 1011.62,   14.35, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.32, 5,   coast,  -10.51,  87804.00, 1191.73, 1011.71,   14.24, 24.1, 8.85, 0.00, 8.79
6, 7915, 1,    12.33, 5,   coast,  -10.50,  87804.00, 1191.73, 1011.71,   14.14, 24.1, 8.85, 0.00, 8.85
6, 7915, 1,    12.34, 5,   coast,  -10.49,  87803.00, 1191.82, 1011.80,   14.03, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.35, 5,   coast,  -10.47,  87799.00, 1192.20, 1012.18,   13.93, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.36, 5,   coast,  -10.46,  87796.00, 1192.48, 1012.46,   13.82, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.37, 5,   coast,  -10.45,  87797.00, 1192.39, 1012.37,   13.72, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.38, 5,   coast,  -10.43,  87799.00, 1192.20, 1012.18,   13.62, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.39, 5,   coast,  -10.42,  87795.00, 1192.57, 1012.55,   13.50, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.40, 5,   coast,  -10.40,  87792.00, 1192.85, 1012.83,   13.39, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.41, 5,   coast,  -10.39,  87792.00, 1192.85, 1012.83,   13.29, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.42, 5,   coast,  -10.37,  87787.00, 1193.32, 1013.30,   13.19, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.43, 5,   coast,  -10.36,  87792.00, 1192.85, 1012.83,   13.08, 24.1, 8.85, 0.00, 8.79
6, 7915, 1,    12.44, 5,   coast,  -10.34,  87792.00, 1192.85, 1012.83,   12.98, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    12.45, 5,   coast,  -10.32,  87785.00, 1193.51, 1013.49,   12.87, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.46, 5,   coast,  -10.30,  87782.00, 1193.79, 1013.77,   12.77, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.47, 5,   coast,  -10.29,  87778.00, 1194.16, 1014.14,   12.67, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.48, 5,   coast,  -10.27,  87777.00, 1194.26, 1014.24,   12.57, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.49, 5,   coast,  -10.25,  87780.00, 1193.97, 1013.95,   12.45, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.50, 5,   coast,  -10.23,  87777.00, 1194.26, 1014.24,   12.35, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.51, 5,   coast,  -10.21,  87773.00, 1194.63, 1014.61,   12.25, 24.1, 8.88, 0.00, 8.81
6, 7915, 1,    12.52, 5,   coast,  -10.19,  87773.00, 1194.63, 1014.61,   12.15, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.53, 5,   coast,  -10.17,  87776.00, 1194.35, 1014.33,   12.04, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.54, 5,   coast,  -10.15,  87768.00, 1195.10, 1015.08,   11.94, 24.1, 8.85, 0.00, 8.79
6, 7915, 1,    12.55, 5,   coast,  -10.13,  87768.00, 1195.10, 1015.08,   11.84, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    12.56, 5,   coast,  -10.11,  87772.00, 1194.72, 1014.70,   11.74, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.57, 5,   coast,  -10.09,  87768.00, 1195.10, 1015.08,   11.64, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.58, 5,   coast,  -10.06,  87767.00, 1195.19, 1015.17,   11.54, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.59, 5,   coast,  -10.04,  87767.00, 1195.19, 1015.17,   11.43, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.60, 5,   coast,  -10.02,  87763.00, 1195.56, 1015.54,   11.33, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.61, 5,   coast,   -9.99,  87764.00, 1195.47, 1015.45,   11.23, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.62, 5,   coast,   -9.97,  87764.00, 1195.47, 1015.45,   11.13, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.63, 5,   coast,   -9.95,  87765.00, 1195.38, 1015.36,   11.03, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.64, 5,   coast,   -9.92,  87759.00, 1195.94, 1015.92,   10.93, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.65, 5,   coast,   -9.90,  87758.00, 1196.03, 1016.01,   10.83, 24.1, 8.85, 0.00, 8.78
6, 7915, 1,    12.66, 5,   coast,   -9.87,  87758.00, 1196.03, 1016.01,   10.74, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    12.67, 5,   coast,   -9.85,  87758.00, 1196.03, 1016.01,   10.64, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.68, 5,   coast,   -9.82,  87756.00, 1196.22, 1016.20,   10.54, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.69, 5,   coast,   -9.80,  87756.00, 1196.22, 1016.20,   10.44, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.70, 5,   coast,   -9.77,  87750.00, 1196.78, 1016.76,   10.34, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.71, 5,   coast,   -9.75,  87749.00, 1196.87, 1016.85,   10.24, 24.1, 8.87, 0.00, 8.84
6, 7915, 1,    12.72, 5,   coast,   -9.72,  87747.00, 1197.06, 1017.04,   10.14, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.73, 5,   coast,   -9.69,  87750.00, 1196.78, 1016.76,   10.05, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.74, 5,   coast,   -9.67,  87742.00, 1197.53, 1017.51,    9.95, 24.1, 8.90, 0.00, 8.82
6, 7915, 1,    12.75, 5,   coast,   -9.64,  87743.00, 1197.43, 1017.41,    9.85, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.76, 5,   coast,   -9.61,  87749.00, 1196.87, 1016.85,    9.76, 24.1, 8.84, 0.00, 8.78
6, 7915, 1,    12.77, 5,   coast,   -9.58,  87749.00, 1196.87, 1016.85,    9.66, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    12.78, 5,   coast,   -9.56,  87742.00, 1197.53, 1017.51,    9.57, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.79, 5,   coast,   -9.53,  87739.00, 1197.81, 1017.79,    9.47, 24.1, 8.88, 0.00, 8.84
6, 7915, 1,    12.80, 5,   coast,   -9.50,  87741.00, 1197.62, 1017.60,    9.37, 24.1, 8.87, 0.00, 8.84
6, 7915, 1,    12.81, 5,   coast,   -9.47,  87740.00, 1197.72, 1017.70,    9.27, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.82, 5,   coast,   -9.45,  87739.00, 1197.81, 1017.79,    9.18, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.83, 5,   coast,   -9.42,  87737.00, 1198.00, 1017.98,    9.09, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.84, 5,   coast,   -9.39,  87739.00, 1197.81, 1017.79,    8.99, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.85, 5,   coast,   -9.36,  87733.00, 1198.37, 1018.35,    8.90, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.86, 5,   coast,   -9.33,  87735.00, 1198.18, 1018.16,    8.81, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.87, 5,   coast,   -9.30,  87733.00, 1198.37, 1018.35,    8.71, 24.1, 8.84, 0.00, 8.79
6, 7915, 1,    12.88, 5,   coast,   -9.28,  87733.00, 1198.37, 1018.35,    8.62, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    12.89, 5,   coast,   -9.25,  87731.00, 1198.56, 1018.54,    8.53, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.90, 5,   coast,   -9.22,  87727.00, 1198.93, 1018.91,    8.43, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.91, 5,   coast,   -9.19,  87730.00, 1198.65, 1018.63,    8.34, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.92, 5,   coast,   -9.16,  87728.00, 1198.84, 1018.82,    8.25, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.93, 5,   coast,   -9.13,  87727.00, 1198.93, 1018.91,    8.16, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.94, 5,   coast,   -9.09,  87724.00, 1199.21, 1019.19,    8.07, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.95, 5,   coast,   -9.06,  87724.00, 1199.21, 1019.19,    7.98, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    12.96, 5,   coast,   -9.03,  87725.00, 1199.12, 1019.10,    7.89, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.97, 5,   coast,   -9.00,  87720.00, 1199.59, 1019.57,    7.80, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    12.98, 5,   coast,   -8.96,  87724.00, 1199.21, 1019.19,    7.71, 24.1, 8.85, 0.00, 8.76
6, 7915, 1,    12.99, 5,   coast,   -8.93,  87724.00, 1199.21, 1019.19,    7.61, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    13.00, 5,   coast,   -8.90,  87723.00, 1199.31, 1019.29,    7.52, 24.1, 8.87, 0.00, 8.84
6, 7915, 1,    13.01, 5,   coast,   -8.86,  87723.00, 1199.31, 1019.29,    7.43, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    13.02, 5,   coast,   -8.82,  87717.00, 1199.87, 1019.85,    7.34, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    13.03, 5,   coast,   -8.79,  87719.00, 1199.68, 1019.66,    7.26, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    13.04, 5,   coast,   -8.75,  87709.00, 1200.62, 1020.60,    7.17, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    13.05, 5,   coast,   -8.71,  87716.00, 1199.96, 1019.94,    7.08, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    13.06, 5,   coast,   -8.67,  87716.00, 1199.96, 1019.94,    6.99, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    13.07, 5,   coast,   -8.63,  87715.00, 1200.05, 1020.03,    6.90, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    13.08, 5,   coast,   -8.59,  87706.00, 1200.90, 1020.88,    6.82, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    13.09, 5,   coast,   -8.55,  87717.00, 1199.87, 1019.85,    6.73, 24.1, 8.84, 0.00, 8.78
6, 7915, 1,    13.10, 5,   coast,   -8.51,  87717.00, 1199.87, 1019.85,    6.64, 24.1, 8.85, 0.00, 8.84
6, 7915, 1,    13.11, 5,   coast,   -8.47,  87711.00, 1200.43, 1020.41,    6.56, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    13.12, 5,   coast,   -8.43,  87706.00, 1200.90, 1020.88,    6.47, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    13.13, 5,   coast,   -8.38,  87705.00, 1200.99, 1020.97,    6.38, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    13.14, 5,   coast,   -8.34,  87710.00, 1200.52, 1020.50,    6.30, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    13.15, 5,   coast,   -8.29,  87707.00, 1200.80, 1020.78,    6.21, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    13.16, 5,   coast,   -8.24,  87704.00, 1201.08, 1021.06,    6.13, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    13.17, 5,   coast,   -8.20,  87702.00, 1201.27, 1021.25,    6.04, 24.1, 8.87, 0.00, 8.84
6, 7915, 1,    13.18, 5,   coast,   -8.15,  87704.00, 1201.08, 1021.06,    5.96, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    13.19, 5,   coast,   -8.10,  87701.00, 1201.36, 1021.34,    5.87, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    13.20, 5,   coast,   -8.05,  87703.00, 1201.18, 1021.16,    5.79, 24.1, 8.84, 0.00, 8.78
6, 7915, 1,    13.21, 5,   coast,   -8.00,  87703.00, 1201.18, 1021.16,    5.71, 24.1, 8.84, 0.00, 8.84
6, 7915, 1,    13.22, 5,   coast,   -7.95,  87708.00, 1200.71, 1020.69,    5.62, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    13.23, 5,   coast,   -7.90,  87707.00, 1200.80, 1020.78,    5.54, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    13.24, 5,   coast,   -7.84,  87700.00, 1201.46, 1021.44,    5.46, 24.1, 8.88, 0.00, 8.82
6, 7915, 1,    13.25, 5,   coast,   -7.79,  87701.00, 1201.36, 1021.34,    5.38, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    13.26, 5,   coast,   -7.73,  87700.00, 1201.46, 1021.44,    5.29, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    13.27, 5,   coast,   -7.68,  87702.00, 1201.27, 1021.25,    5.21, 24.1, 8.87, 0.00, 8.82
6, 7915, 1,    13.28, 5,   coast,   -7.63,  87697.00, 1201.74, 1021.72,    5.13, 24.1, 8.87, 0.00, 8.82
