#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 10923, 3,N0AHK,     7.52, -97,   9, 5,   coast,  -12.07,  90387.00,  953.10,  768.34,   85.87, 25.1, 9.07, 0.00, 4.10,  -1.52,  -2.11,   2.06,-506.84,  -7.69, -10.25,   0.12,   0.31,  -0.22,  13.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 25,  0,  0,  0,  0,  0,  0,  0, 10,  0,  9,  0,  0,  0,  0,  0, 34,  0,  0, 25,  0, 11, 13, 34,  0,  0, 33,  0,  0, 35, 28
6, 10923, 3,N0AHK,     7.60, -91,   4, 5,   coast,  -13.08,  90206.00,  969.64,  784.88,   83.13, 25.1, 9.07, 0.00, 4.10,  -1.31,  -2.72,   0.42,-487.18, -10.13,   3.97,   0.11,  -0.04,   0.18,  15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 25,  0,  0,  0,  0,  0,  0,  0, 10,  0,  9,  0,  0,  0,  0,  0, 34,  0,  0, 25,  0, 11, 13, 34,  0,  0, 33,  0,  0, 35, 28
6, 10923, 3,N0AHK,     7.63, -89,   6, 5,   coast,  -13.08,  90206.00,  969.64,  784.88,   83.13, 25.1, 9.07, 0.00, 4.10,  -1.31,  -2.72,   0.42,-487.18, -10.13,   3.97,   0.11,  -0.04,   0.18,  15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 25,  0,  0,  0,  0,  0,  0,  0, 10,  0,  9,  0,  0,  0,  0,  0, 34,  0,  0, 25,  0, 11, 13, 34,  0,  0, 33,  0,  0, 35, 28
6, 10923, 3,N0AHK,     7.71, -91,   6, 5,   coast,  -12.07,  90124.00,  977.15,  792.38,   81.75, 25.1, 9.07, 0.00, 4.10,  -1.32,  -1.54,   1.73,-478.88, -10.93,  -1.04,   0.10,  -0.28,   0.00,  16.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 25,  0,  0,  0,  0,  0,  0,  0, 10,  0,  9,  0,  0,  0,  0,  0, 34,  0,  0, 25,  0, 11, 13, 34,  0,  0, 33,  0,  0, 35, 28
6, 10923, 3,N0AHK,     7.74, -92,   9, 5,   coast,  -12.07,  90124.00,  977.15,  792.38,   81.75, 25.1, 9.07, 0.00, 4.09,  -1.32,  -1.54,   1.73,-478.88, -10.93,  -1.04,   0.10,  -0.28,   0.00,  16.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 25,  0,  0,  0,  0,  0,  0,  0, 10,  0,  9,  0,  0,  0,  0,  0, 34,  0,  0, 25,  0, 11, 13, 34,  0,  0, 33,  0,  0, 35, 28
6, 10923, 3,N0AHK,     7.93, -93,   9, 5,   coast,  -12.07,  89931.00,  994.82,  810.06,   79.12, 25.1, 9.07, 0.00, 4.09,  -1.23,  -1.84,   1.90,-459.84, -12.70,   2.81,   0.09,  -0.09,  -0.47,  16.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 25,  0,  0,  0,  0,  0,  0,  0, 10,  0,  9,  0,  0,  0,  0,  0, 34,  0,  0, 25,  0, 11, 13, 34,  0,  0, 33,  0,  0, 35, 28
6, 10923, 3,N0AHK,     7.96, -90,   6, 5,   coast,  -12.07,  89931.00,  994.82,  810.06,   79.12, 25.1, 9.07, 0.00, 4.10,  -1.23,  -1.84,   1.90,-459.84, -12.70,   2.81,   0.09,  -0.09,  -0.47,  16.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 25,  0,  0,  0,  0,  0,  0,  0, 10,  0,  9,  0,  0,  0,  0,  0, 34,  0,  0, 25,  0, 11, 13, 34,  0,  0, 33,  0,  0, 35, 28
6, 10923, 3,N0AHK,     8.04, -89,   8, 5,   coast,  -10.56,  89881.00,  999.41,  814.65,   77.88, 25.1, 9.07, 0.00, 4.10,  -1.21,  -2.20,   1.50,-448.00, -14.95,   1.28,   0.11,   0.18,  -0.43,  15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 25,  0,  0,  0,  0,  0,  0,  0, 10,  0,  9,  0,  0,  0,  0,  0, 34,  0,  0, 25,  0, 11, 13, 34,  0,  0, 33,  0,  0, 35, 28
6, 10923, 3,N0AHK,     8.07, -90,   6, 5,   coast,  -10.56,  89881.00,  999.41,  814.65,   77.88, 25.1, 9.07, 0.00, 4.10,  -1.21,  -2.20,   1.50,-448.00, -14.95,   1.28,   0.11,   0.18,  -0.43,  15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 25,  0,  0,  0,  0,  0,  0,  0, 10,  0,  9,  0,  0,  0,  0,  0, 34,  0,  0, 25,  0, 11, 13, 34,  0,  0, 33,  0,  0, 35, 28
6, 10923, 3,N0AHK,     8.15, -91,   7, 5,   coast,  -12.57,  89787.00, 1008.04,  823.27,   76.61, 25.1, 9.07, 0.00, 4.10,  -1.11,  -3.51,   0.48,-441.35, -10.93,  -1.34,   0.12,   0.32,  -0.19,  14.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 25,  0,  0,  0,  0,  0,  0,  0, 10,  0,  9,  0,  0,  0,  0,  0, 34,  0,  0, 25,  0, 11, 13, 34,  0,  0, 33,  0,  0, 35, 28
6, 10923, 3,N0AHK,     8.18, -94,   7, 5,   coast,  -12.57,  89787.00, 1008.04,  823.27,   76.61, 25.1, 9.07, 0.00, 4.10,  -1.11,  -3.51,   0.48,-441.35, -10.93,  -1.34,   0.12,   0.32,  -0.19,  14.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 25,  0,  0,  0,  0,  0,  0,  0, 10,  0,  9,  0,  0,  0,  0,  0, 34,  0,  0, 25,  0, 11, 13, 34,  0,  0, 33,  0,  0, 35, 28
6, 10923, 3,N0AHK,     8.26, -99,  17, 5,   coast,  -12.57,  89729.00, 1013.36,  828.60,   75.24, 25.1, 9.07, 0.00, 4.10,  -1.25,  -2.75,   1.42,-438.60, -18.62, -18.55,   0.11,   0.25,   0.08,  15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 25,  0,  0,  0,  0,  0,  0,  0, 10,  0,  9,  0,  0,  0,  0,  0, 34,  0,  0, 25,  0, 11, 13, 34,  0,  0, 33,  0,  0, 35, 28
6, 10923, 3,N0AHK,     8.29, -97,  11, 5,   coast,  -12.57,  89729.00, 1013.36,  828.60,   75.24, 25.1, 9.07, 0.00, 4.10,  -1.25,  -2.75,   1.42,-438.60, -18.62, -18.55,   0.11,   0.25,   0.08,  15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     8.29, -96,   9, 5,   coast,  -12.57,  89729.00, 1013.36,  828.60,   75.24, 25.1, 9.07, 0.00, 4.10,  -1.25,  -2.75,   1.42,-438.60, -18.62, -18.55,   0.11,   0.25,   0.08,  15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     8.37, -93,   9, 5,   coast,  -10.56,  89635.00, 1022.00,  837.24,   73.97, 25.1, 9.07, 0.00, 4.10,  -1.10,  -2.23,   1.03,-430.66, -28.02,  -7.87,   0.09,   0.01,   0.20,  18.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     8.40, -93,   7, 5,   coast,  -10.56,  89635.00, 1022.00,  837.24,   73.97, 25.1, 9.07, 0.00, 4.10,  -1.10,  -2.23,   1.03,-430.66, -28.02,  -7.87,   0.09,   0.01,   0.20,  18.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     8.47, -96,  17, 5,   coast,   -8.55,  89568.00, 1028.16,  843.40,   73.02, 25.1, 9.07, 0.00, 4.10,  -0.96,  -1.42,  -0.20,-422.55, -18.43,   9.16,   0.07,  -0.23,   0.12,  20.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     8.50, -96,   6, 5,   coast,   -8.55,  89568.00, 1028.16,  843.40,   73.02, 25.1, 9.07, 0.00, 4.10,  -0.96,  -1.42,  -0.20,-422.55, -18.43,   9.16,   0.07,  -0.23,   0.12,  20.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  38.3990798, -78.0650031,   708.0, 2023, 10, 15, 17, 48, 49,      120,      601, 316,  78,   2.3,   1.2,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     9.10, -91,   6, 5,   coast,   -8.55,  89568.00, 1028.16,  843.40,   73.02, 25.1, 9.07, 0.00, 4.10,  -0.96,  -1.42,  -0.20,-422.55, -18.43,   9.16,   0.07,  -0.23,   0.12,  20.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     9.27, -92,  12, 5,   coast,  -12.07,  89080.00, 1073.15,  888.38,   64.80, 25.1, 9.07, 0.00, 4.10,  -0.74,  -1.00,   0.45,-381.29, -20.20,   1.16,   0.07,  -0.02,   0.22,  22.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     9.30, -94,   6, 5,   coast,  -12.07,  89080.00, 1073.15,  888.38,   64.80, 25.1, 9.07, 0.00, 4.09,  -0.74,  -1.00,   0.45,-381.29, -20.20,   1.16,   0.07,  -0.02,   0.22,  22.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     9.48, -91,   5, 5,   coast,  -13.08,  88967.00, 1083.59,  898.83,   62.21, 25.1, 9.07, 0.00, 4.09,  -0.73,  -1.82,   0.65,-371.89,  -8.30,  -0.31,   0.04,  -0.37,  -0.12,  24.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     9.51, -89,   5, 5,   coast,  -13.08,  88967.00, 1083.59,  898.83,   62.21, 25.1, 9.07, 0.00, 4.09,  -0.73,  -1.82,   0.65,-371.89,  -8.30,  -0.31,   0.04,  -0.37,  -0.12,  24.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     9.59, -87,   5, 5,   coast,  -12.07,  88906.00, 1089.24,  904.47,   60.85, 25.1, 9.07, 0.00, 4.09,  -0.75,  -1.24,   0.83,-360.84, -11.05,  -3.85,   0.04,  -0.30,  -0.37,  24.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     9.62, -88,   7, 5,   coast,  -12.07,  88906.00, 1089.24,  904.47,   60.85, 25.1, 9.07, 0.00, 4.10,  -0.75,  -1.24,   0.83,-360.84, -11.05,  -3.85,   0.04,  -0.30,  -0.37,  24.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     9.70, -90,   5, 5,   coast,  -11.57,  88854.00, 1094.05,  909.29,   59.57, 25.1, 9.07, 0.00, 4.10,  -0.68,  -0.84,   0.50,-352.48, -13.24,  -2.50,   0.05,  -0.10,  -0.51,  23.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     9.73, -90,   6, 5,   coast,  -11.57,  88854.00, 1094.05,  909.29,   59.57, 25.1, 9.07, 0.00, 4.10,  -0.68,  -0.84,   0.50,-352.48, -13.24,  -2.50,   0.05,  -0.10,  -0.51,  23.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     9.81,-100,   8, 5,   coast,  -12.57,  88788.00, 1100.16,  915.40,   58.26, 25.1, 9.07, 0.00, 4.10,  -0.63,  -1.18,   0.35,-347.78, -10.56,   0.24,   0.06,   0.15,  -0.49,  22.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     9.92, -93,   5, 5,   coast,  -11.06,  88744.00, 1104.24,  919.48,   56.98, 25.1, 9.07, 0.00, 4.10,  -0.63,  -1.80,   0.37,-341.61,  -9.03,  -4.39,   0.07,   0.32,  -0.33,  21.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,     9.95, -93,   7, 5,   coast,  -11.06,  88744.00, 1104.24,  919.48,   56.98, 25.1, 9.07, 0.00, 4.10,  -0.63,  -1.80,   0.37,-341.61,  -9.03,  -4.39,   0.07,   0.32,  -0.33,  21.00, 0.01, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,    10.03, -93,   7, 5,   coast,  -10.06,  88681.00, 1110.08,  925.32,   55.82, 25.1, 9.07, 0.00, 4.10,  -0.67,  -1.72,   0.67,-334.05, -13.24, -11.78,   0.07,   0.37,  -0.09,  21.00, 0.01, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,    10.06, -97,  12, 5,   coast,  -10.06,  88681.00, 1110.08,  925.32,   55.82, 25.1, 9.07, 0.00, 4.09,  -0.67,  -1.72,   0.67,-334.05, -13.24, -11.78,   0.07,   0.37,  -0.09,  21.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  38.3993501, -78.0646841,   883.0, 2023, 10, 15, 17, 48, 51,      129,      775, 335,  80,   2.2,   1.1,   1.9,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,    10.10, -86,   7, 5,   coast,  -10.06,  88681.00, 1110.08,  925.32,   55.82, 25.1, 9.07, 0.00, 4.09,  -0.67,  -1.72,   0.67,-334.05, -13.24, -11.78,   0.07,   0.37,  -0.09,  21.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  38.3994869, -78.0645470,   957.0, 2023, 10, 15, 17, 48, 52,      139,      849, 342,  81,   1.7,   0.9,   1.4,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,    10.14, -94,   9, 5,   coast,  -10.06,  88634.00, 1114.44,  929.68,   54.72, 25.1, 9.07, 0.00, 4.09,  -0.63,  -1.23,   0.63,-321.84, -21.12, -11.78,   0.06,   0.27,   0.13,  23.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  38.3994869, -78.0645470,   957.0, 2023, 10, 15, 17, 48, 52,      139,      849, 342,  81,   1.7,   0.9,   1.4,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,    10.17, -91,   6, 5,   coast,  -10.06,  88634.00, 1114.44,  929.68,   54.72, 25.1, 9.07, 0.00, 4.10,  -0.63,  -1.23,   0.63,-321.84, -21.12, -11.78,   0.06,   0.27,   0.13,  23.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  38.3994869, -78.0645470,   957.0, 2023, 10, 15, 17, 48, 52,      139,      849, 342,  81,   1.7,   0.9,   1.4,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,    10.25, -88,   8, 5,   coast,  -12.07,  88580.00, 1119.45,  934.69,   53.52, 25.1, 9.07, 0.00, 4.10,  -0.52,  -1.03,  -0.06,-313.54, -24.29,  -4.76,   0.03,   0.07,   0.24,  25.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  38.3994869, -78.0645470,   957.0, 2023, 10, 15, 17, 48, 52,      139,      849, 342,  81,   1.7,   0.9,   1.4,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,    10.28, -87,   8, 5,   coast,  -12.07,  88580.00, 1119.45,  934.69,   53.52, 25.1, 9.07, 0.00, 4.10,  -0.52,  -1.03,  -0.06,-313.54, -24.29,  -4.76,   0.03,   0.07,   0.24,  25.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  38.3994869, -78.0645470,   957.0, 2023, 10, 15, 17, 48, 52,      139,      849, 342,  81,   1.7,   0.9,   1.4,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,    10.36, -95,   9, 5,   coast,  -12.07,  88525.00, 1124.56,  939.79,   52.21, 25.1, 9.07, 0.00, 4.10,  -0.50,  -1.19,  -0.08,-310.18, -19.35,   0.67,   0.01,  -0.16,   0.22,  28.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  38.3994869, -78.0645470,   957.0, 2023, 10, 15, 17, 48, 52,      139,      849, 342,  81,   1.7,   0.9,   1.4,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,    10.47, -89,   8, 5,   coast,  -11.57,  88472.00, 1129.48,  944.72,   50.94, 25.1, 9.07, 0.00, 4.10,  -0.45,  -1.29,   0.22,-307.92, -13.92,  -0.12,   0.00,  -0.34,   0.06,  29.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  38.3994869, -78.0645470,   957.0, 2023, 10, 15, 17, 48, 52,      139,      849, 342,  81,   1.7,   0.9,   1.4,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,    10.50, -87,   6, 5,   coast,  -11.57,  88472.00, 1129.48,  944.72,   50.94, 25.1, 9.07, 0.00, 4.10,  -0.45,  -1.29,   0.22,-307.92, -13.92,  -0.12,   0.00,  -0.34,   0.06,  29.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  38.3994869, -78.0645470,   957.0, 2023, 10, 15, 17, 48, 52,      139,      849, 342,  81,   1.7,   0.9,   1.4,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
6, 10923, 3,N0AHK,    10.58, -85,   7, 5,   coast,  -10.06,  88449.00, 1131.62,  946.85,   49.77, 25.1, 9.07, 0.00, 4.10,  -0.47,  -1.00,   0.41,-304.08, -12.39,  -2.44,  -0.00,  -0.40,  -0.17,  30.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  38.3994869, -78.0645470,   957.0, 2023, 10, 15, 17, 48, 52,      139,      849, 342,  81,   1.7,   0.9,   1.4,  0, 31,  0,  0,  0,  0,  0,  0,  0, 12,  0, 10,  0,  0,  0,  0,  0, 26,  0,  0, 24,  0, 12, 11, 26,  0,  0, 22,  0,  0, 30, 30
